Distance_(pixels),Gray_Value
1588,830.469
1589,796.748
1590,789.926
1591,864.594
1592,936.372
1593,881.121
1594,1001.127
1595,958.255
1596,878.494
1597,865.796
1598,910.056
1599,967.230
1600,936.117
1601,965.789
1602,899.472
1603,856.939
1604,890.846
1605,813.296
1606,850.658
1607,776.348
1608,868.915
1609,913.973
1610,890.152
1611,886.795
1612,872.140
1613,865.109
1614,931.002
1615,896.915
1616,891.371
1617,861.813
1618,860.851
1619,941.236
1620,867.238
1621,851.501
1622,904.949
1623,915.749
1624,897.749
1625,906.400
1626,953.645
1627,995.786
1628,848.021
1629,870.854
1630,803.053
1631,801.745
1632,863.892
1633,908.742
1634,890.776
1635,946.054
1636,864.428
1637,862.705
1638,895.554
1639,930.719
1640,856.812
1641,885.101
1642,947.498
1643,950.930
1644,955.082
1645,855.391
1646,906.692
1647,929.850
1648,911.947
1649,887.229
1650,955.287
1651,924.239
1652,936.109
1653,914.537
1654,880.469
1655,939.433
1656,955.352
1657,977.697
1658,995.557
1659,904.059
1660,887.415
1661,888.245
1662,900.546
1663,913.508
1664,920.490
1665,922.079
1666,986.315
1667,976.315
1668,937.714
1669,925.800
1670,899.110
1671,873.238
1672,890.898
1673,880.726
1674,933.710
1675,912.773
1676,963.043
1677,864.041
1678,876.227
1679,908.463
1680,893.888
1681,964.908
1682,923.407
1683,884.942
1684,908.191
1685,927.877
1686,893.271
1687,893.697
1688,952.982
1689,956.201
1690,950.575
1691,961.462
1692,975.790
1693,955.196
1694,999.586
1695,947.443
1696,880.968
1697,916.066
1698,874.897
1699,872.902
1700,915.012
1701,943.056
1702,906.456
1703,948.772
1704,910.846
1705,939.875
1706,940.170
1707,853.019
1708,899.101
1709,908.831
1710,891.489
1711,902.451
1712,951.405
1713,953.557
1714,893.179
1715,906.647
1716,937.160
1717,880.134
1718,864.804
1719,945.813
1720,963.990
1721,918.444
1722,929.886
1723,950.537
1724,875.100
1725,867.119
1726,900.519
1727,965.315
1728,880.392
1729,823.390
1730,864.728
1731,872.415
1732,898.792
1733,884.386
1734,882.820
1735,933.755
1736,878.247
1737,823.075
1738,874.683
1739,921.544
1740,898.854
1741,901.688
1742,914.027
1743,936.366
1744,943.758
1745,891.351
1746,942.012
1747,874.776
1748,867.086
1749,918.294
1750,937.780
1751,1044.082
1752,972.776
1753,1003.502
1754,982.505
1755,934.371
1756,866.947
1757,929.942
1758,913.640
1759,896.635
1760,915.936
1761,950.460
1762,922.792
1763,909.501
1764,904.241
1765,909.177
1766,924.082
1767,904.621
1768,996.862
1769,922.298
1770,848.333
1771,953.051
